,valor_venda
14299,542028.22
14300,744500.05
14301,421365.27
14302,568143.45
14303,454375.61
14304,629493.95
14305,519220.98
14306,691038.07
14307,386808.43
14308,303784.08
14309,249413.9
14310,761400.3
14311,515030.9
14312,319831.97
14313,775044.6
14314,393876.39
14315,589500.97
14316,454104.97
14317,577874.26
14318,615720.22
14319,354973.28
14320,250625.78
14321,664974.32
14322,269176.07
14323,469916.91
14324,647040.01
14325,598046.1
14326,466865.15
14327,340017.46
14328,654041.8
14329,467072.26
14330,629885.53
14331,483675.83
14332,466246.21
14333,275169.32
14334,705638.53
14335,496974.26
14336,292281.68
14337,359185.42
14338,511622.95
14339,798220.28
14340,410236.45
14341,317536.81
14342,430014.69
14343,679689.87
14344,614808.01
14345,788619.9
14346,751685.88
14347,362332.15
14348,510789.31
14349,339931.64
14350,709493.72
14351,776111.96
14352,397375.15
14353,651602.59
14354,623000.36
14355,700649.67
14356,769343.08
14357,740350.76
14358,365689.57
14359,675191.54
14360,556174.74
14361,338531.93
14362,573266.41
14363,506160.96
14364,799216.16
14365,359232.37
14366,599022.59
14367,343200.94
14368,438919.98
14369,280750.79
14370,604817.29
14371,255638.74
14372,554409.44
14373,377872.47
14374,549280.33
14375,540040.73
14376,543217.48
14377,656310.68
14378,321698.08
14379,363484.14
14380,685524.3
14381,705646.97
14382,428115.77
14383,583015.03
14384,755432.59
14385,669326.46
14386,409247.42
14387,280798.25
14388,743837.8
14389,315714.97
14390,357703.49
14391,259349.77
14392,361811.06
14393,289358.67
14394,788484.34
14395,597930.34
14396,674680.07
14397,535753.09
14398,776529.07
14399,467042.07
14400,346244.35
14401,253902.8
14402,491464.57
14403,514238.77
14404,713324.5
14405,732426.11
14406,424655.35
14407,292328.94
14408,469086.07
14409,326075.87
14410,298258.11
14411,482051.64
14412,514596.24
14413,382954.79
14414,282363.69
14415,454863.89
14416,752097.92
14417,533825.37
14418,464781.23
14419,303573.02
14420,697491.16
14421,769503.14
14422,630679.95
14423,536608.07
14424,351621.77
14425,723024.62
14426,775109.07
14427,458497.43
14428,424545.76
14429,631939.82
14430,263125.77
14431,781424.44
14432,597318.6
14433,384150.81
14434,410356.36
14435,789948.15
14436,460541.08
14437,755579.65
14438,377090.79
14439,430568.96
14440,271548.81
14441,383993.91
14442,425814.93
14443,247290.74
14444,519498.42
14445,561420.07
14446,514934.46
14447,549049.67
14448,723626.77
14449,576983.59
14450,392118.13
14451,525144.37
14452,780704.37
14453,618951.02
14454,360906.21
14455,587889.79
14456,506804.29
14457,407669.17
14458,527773.87
14459,421848.48
14460,724137.4
14461,267699.89
14462,303596.01
14463,700659.56
14464,727862.67
14465,747945.2
14466,771395.21
14467,267474.34
14468,352790.92
14469,519368.54
14470,588829.28
14471,339782.17
14472,672251.89
14473,281485.7
14474,382733.25
14475,352949.69
14476,534232.5
14477,509004.94
14478,591170.21
14479,523692.68
14480,766879.39
14481,276103.83
14482,376419.76
14483,731076.8
14484,365252.59
14485,262010.92
14486,475236.5
14487,247274.55
14488,281822.83
14489,754481.95
14490,695810.94
14491,276352.36
14492,329433.26
14493,403584.42
14494,543968.64
14495,484311.49
14496,515884.69
14497,513036.17
14498,239697.94
14499,797050.05
14500,489453.99
14501,790871.94
14502,791570.42
14503,759339.67
14504,398753.78
14505,677406.39
14506,325960.7
14507,616933.93
14508,238829.27
14509,295492.67
14510,622955.74
14511,767311.7
14512,364634.83
14513,649334.13
14514,613598.35
14515,610907.57
14516,465747.35
14517,745426.42
14518,342153.06
14519,358133.85
14520,442112.02
14521,428773.97
14522,702624.64
14523,397319.14
14524,765170.67
14525,400398.2
14526,648784.48
14527,392827.01
14528,387984.17
14529,430991.59
14530,526844.79
14531,743798.94
14532,511749.17
14533,250279.31
14534,733256.9
14535,305511.08
14536,541084.74
14537,745856.12
14538,442187.71
14539,409835.27
14540,354824.13
14541,628532.51
14542,384370.96
14543,461060.11
14544,559027.79
14545,691055.07
14546,292066.87
14547,735041.68
14548,747363.43
14549,483561.63
14550,522714.29
14551,355173.16
14552,600604.56
14553,514906.32
14554,713236.11
14555,749299.21
14556,397869.65
14557,761258.54
14558,353388.94
14559,346554.74
14560,594827.16
14561,673519.75
14562,316450.73
14563,621146.76
14564,629821.91
14565,435189.28
14566,674210.03
14567,619169.75
14568,428761.18
14569,617132.82
14570,308882.13
14571,793146.76
14572,584081.44
14573,464892.86
14574,411884.63
14575,641814.91
14576,243770.66
14577,323880.35
14578,474700.23
14579,415916.08
14580,345782.86
14581,663307.91
14582,548241.91
14583,486893.35
14584,374375.64
14585,725185.93
14586,283055.44
14587,656268.25
14588,281341.34
14589,291791.23
14590,501237.84
14591,714460.09
14592,691946.07
14593,667624.5
14594,704080.47
14595,452130.09
14596,743450.05
14597,403723.47
14598,347081.75
14599,285741.05
14600,652278.05
14601,407634.9
14602,278831.13
14603,489720.25
14604,432015.31
14605,363655.33
14606,628376.89
14607,545570.18
14608,578359.68
14609,584809.32
14610,553767.14
14611,402053.74
14612,636771.87
14613,456704.3
14614,603492.46
14615,283203.32
14616,720158.88
14617,512191.51
14618,593939.19
14619,377310.45
14620,780137.43
14621,789524.32
14622,515947.69
14623,732392.53
14624,473964.87
14625,741873.53
14626,684185.43
14627,399237.84
14628,405824.34
14629,755201.17
14630,461336.78
14631,588660.65
14632,785570.75
14633,658922.22
14634,447420.4
14635,735428.3
14636,497463.59
14637,425785.24
14638,668765.56
14639,767289.69
14640,519040.16
14641,261335.85
14642,296708.87
14643,577211.25
14644,655572.72
14645,474739.34
14646,306806.39
14647,439234.87
14648,758635.62
14649,306408.25
14650,312461.9
14651,327402.38
14652,457227.39
14653,275624.3
14654,506057.89
14655,647595.73
14656,778459.35
14657,310840.2
14658,714046.85
14659,291681.12
14660,689287.42
14661,557984.93
14662,570205.64
14663,656067.14
14664,536988.94
14665,593103.98
14666,424593.42
14667,280104.31
14668,318359.77
14669,390170.93
14670,717040.88
14671,394373.55
14672,769364.0
14673,788513.69
14674,408759.91
14675,241382.33
14676,680412.95
14677,663908.42
14678,240261.6
14679,556797.45
14680,612229.49
14681,260011.11
14682,476531.38
14683,406880.73
14684,299692.43
14685,648863.78
14686,567632.36
14687,496670.99
14688,540529.7
14689,638127.75
14690,597569.17
14691,329479.04
14692,797777.08
14693,520426.9
14694,591676.02
14695,271728.87
14696,248209.91
14697,536071.81
14698,560655.94
14699,382799.23
14700,438381.42
14701,701146.75
14702,303682.23
14703,287249.16
14704,780991.03
14705,500731.74
14706,564179.13
14707,472153.55
14708,631605.32
14709,675839.39
14710,244007.32
14711,740800.94
14712,326705.18
14713,248968.33
14714,439607.72
14715,243764.31
14716,275791.48
14717,741041.27
14718,695339.17
14719,583425.32
14720,256730.07
14721,696886.91
14722,521762.41
14723,584156.01
14724,704775.75
14725,252532.89
14726,463308.83
14727,396841.69
14728,666808.24
14729,791225.91
14730,467846.52
14731,737226.94
14732,662956.4
14733,535191.62
14734,268355.78
14735,595069.2
14736,716869.65
14737,747410.24
14738,554062.81
14739,664206.96
14740,243923.78
14741,744786.2
14742,337646.29
14743,267920.02
14744,247262.54
14745,372082.27
14746,411055.15
14747,311535.8
14748,783683.64
14749,497736.35
14750,507214.75
14751,526006.49
14752,242330.29
14753,704899.68
14754,319863.91
14755,586723.17
14756,432262.23
14757,440621.21
14758,570304.65
14759,637158.38
14760,318514.84
14761,406112.25
14762,476082.85
14763,767853.5
14764,703644.95
14765,793821.79
14766,357720.14
14767,671969.69
14768,364042.49
14769,739240.78
14770,616164.06
14771,527896.38
14772,681351.04
14773,412260.07
14774,655005.12
14775,352825.92
14776,306761.22
14777,649149.36
14778,650795.46
14779,433122.01
14780,624838.19
14781,382486.04
14782,511113.93
14783,771676.33
14784,274466.35
14785,406502.62
14786,291906.4
14787,590021.54
14788,635951.21
14789,794166.69
14790,617614.9
14791,389557.64
14792,779022.78
14793,533857.32
14794,707487.76
14795,243575.16
14796,643142.17
14797,388619.71
14798,495171.63
14799,319544.83
14800,580283.7
14801,559727.27
14802,672148.1
14803,325969.75
14804,602514.91
14805,616929.66
14806,454015.37
14807,715222.42
14808,467832.57
14809,679701.22
14810,407079.59
14811,354376.35
14812,601974.59
14813,329752.64
14814,396398.85
14815,595074.6
14816,573812.23
14817,598647.22
14818,585556.47
14819,750467.63
14820,341207.8
14821,332970.31
14822,510097.18
14823,425657.78
14824,672771.62
14825,722629.9
14826,650204.96
14827,746450.9
14828,410699.29
14829,510547.22
14830,257867.62
14831,489770.22
14832,319851.93
14833,420100.91
14834,512531.11
14835,354989.53
14836,346624.94
14837,555636.55
14838,264009.0
14839,709777.92
14840,765582.5
14841,737382.61
14842,537342.37
14843,608703.16
14844,319707.37
14845,586873.05
14846,793702.96
14847,367485.75
14848,505403.78
14849,478600.4
14850,366350.29
14851,585471.49
14852,605853.9
14853,592054.33
14854,320196.97
14855,792411.21
14856,779056.74
14857,314423.81
14858,513544.74
14859,608319.15
14860,735821.27
14861,678415.06
14862,761559.75
14863,563772.18
14864,351207.24
14865,614975.83
14866,741044.0
14867,436626.88
14868,551070.45
14869,699192.15
14870,436637.23
14871,313942.5
14872,680918.44
14873,260131.0
14874,294438.06
14875,368765.9
14876,431542.88
14877,729119.15
14878,582290.8
14879,609167.91
14880,286032.97
14881,773846.11
14882,504632.98
14883,390591.74
14884,427821.75
14885,597566.24
14886,537664.3
14887,670651.6
14888,747345.7
14889,544083.09
14890,369875.44
14891,580589.35
14892,708768.39
14893,388635.19
14894,703767.63
14895,330662.58
14896,321924.17
14897,263574.25
14898,352057.99
14899,380669.3
14900,401651.31
14901,251997.27
14902,539142.97
14903,454427.33
14904,785779.73
14905,468225.38
14906,499393.67
14907,325835.27
14908,479472.71
14909,331261.35
14910,313310.42
14911,339354.81
14912,384358.61
14913,558548.91
14914,447965.02
14915,600074.05
14916,495110.46
14917,727575.89
14918,672407.2
14919,358249.95
14920,240367.27
14921,445669.65
14922,481900.62
14923,448420.12
14924,705917.02
14925,291729.94
14926,602778.56
14927,493541.81
14928,667732.42
14929,585371.09
14930,782960.21
14931,663200.54
14932,277419.75
14933,606317.18
14934,237857.95
14935,758739.87
14936,788605.79
14937,710698.12
14938,281362.88
14939,785168.78
14940,341721.67
14941,357793.16
14942,757647.2
14943,511528.2
14944,637534.02
14945,412308.41
14946,331876.58
14947,246375.84
14948,531114.67
14949,584625.43
14950,461198.12
14951,320900.03
14952,386376.76
14953,763801.3
14954,598438.69
14955,598563.66
14956,652272.7
14957,422978.43
14958,648434.11
14959,670392.92
14960,488071.19
14961,316437.32
14962,707008.72
14963,337606.23
14964,728633.12
14965,305095.08
14966,628331.07
14967,311804.63
14968,303671.91
14969,246832.42
14970,709328.22
14971,364562.14
14972,343455.35
14973,343908.09
14974,498495.35
14975,440655.17
14976,402877.61
14977,714300.12
14978,441559.64
14979,542594.99
14980,370648.56
14981,790901.88
14982,699692.19
14983,641863.76
14984,285543.83
14985,356962.28
14986,658673.56
14987,420759.81
14988,275277.38
14989,494768.03
14990,767392.01
14991,678562.87
14992,478528.13
14993,444796.36
14994,594705.21
14995,692058.07
14996,654299.62
14997,341522.4
14998,418059.43
14999,386535.97
15000,473135.02
15001,750775.14
15002,522883.04
15003,746958.92
15004,697568.75
15005,591332.6
15006,664316.57
15007,684940.1
15008,337210.26
15009,406711.5
15010,496368.17
15011,660481.18
15012,416857.09
15013,395434.25
15014,589973.09
15015,684031.62
15016,475221.28
15017,433959.5
15018,249372.16
15019,645948.28
15020,671752.9
15021,781315.26
15022,751731.48
15023,324550.94
15024,460577.23
15025,287427.13
15026,577757.23
15027,463749.61
15028,357181.16
15029,744166.32
15030,463168.07
15031,472017.55
15032,601460.5
15033,654304.81
15034,589645.44
15035,372919.15
15036,734269.16
15037,313747.83
15038,778161.31
15039,363666.23
15040,400621.11
15041,623788.63
15042,349196.54
15043,719916.65
15044,508492.41
15045,502970.16
15046,713443.9
15047,352535.48
15048,600879.68
15049,737498.23
15050,592556.39
15051,343939.88
15052,306599.71
15053,704486.64
15054,644609.44
15055,586347.6
15056,303774.72
15057,696685.11
15058,246810.27
15059,356827.65
15060,471372.93
15061,277124.37
15062,589851.96
15063,368430.71
15064,574434.42
15065,501322.21
15066,442161.48
15067,421711.05
15068,273578.5
15069,397205.64
15070,705574.31
15071,406333.09
15072,312457.47
15073,402918.8
15074,346535.31
15075,797118.31
15076,503990.6
15077,480169.68
15078,768440.79
15079,771950.87
15080,290890.48
15081,534768.7
15082,396880.87
15083,292535.57
15084,241362.13
15085,626635.61
15086,669409.72
15087,545856.93
15088,553008.12
15089,624137.0
15090,254400.95
15091,276599.02
15092,764119.41
15093,346021.32
15094,381300.89
15095,556957.55
15096,657471.7
15097,556630.51
15098,775995.27
15099,738139.93
15100,295618.87
15101,711297.15
15102,621146.06
15103,491625.16
15104,788163.83
15105,714185.1
15106,477765.69
15107,732839.0
15108,572657.08
15109,529928.05
15110,600968.3
15111,774970.15
15112,654127.55
15113,331395.27
15114,406394.2
15115,386696.89
15116,761825.36
15117,288657.42
15118,273883.67
15119,555592.16
15120,300167.48
15121,270548.08
15122,315002.18
15123,265028.38
15124,511192.46
15125,490153.56
15126,605197.63
15127,726047.94
15128,710427.3
15129,725474.47
15130,355889.05
15131,347316.06
15132,545528.45
15133,759497.14
15134,407277.07
15135,744142.87
15136,424569.97
15137,765110.75
15138,358812.48
15139,402989.59
15140,308451.17
15141,667154.65
15142,624463.38
15143,508313.89
15144,500528.55
15145,685166.15
15146,768910.26
15147,625218.23
15148,318302.07
15149,486290.44
15150,411277.51
15151,448138.12
15152,629946.4
15153,618728.13
15154,502676.08
15155,635393.52
15156,606113.33
15157,381667.43
15158,388216.35
15159,478598.21
15160,643437.97
15161,438219.65
15162,455976.52
15163,611045.85
15164,724629.88
15165,326599.51
15166,344166.95
15167,587231.66
15168,747610.69
15169,598175.31
15170,512768.9
15171,653976.3
15172,482366.21
15173,381466.77
15174,565659.43
15175,417389.25
15176,485472.92
15177,714526.52
15178,267081.46
15179,521880.81
15180,415594.1
15181,342152.16
15182,427644.43
15183,792855.76
15184,573351.68
15185,348793.84
15186,381564.74
15187,716870.72
15188,423180.12
15189,715003.43
15190,477419.02
15191,422535.38
15192,445366.23
15193,413361.32
15194,603667.17
15195,355394.18
15196,707197.63
15197,629625.72
15198,555772.26
15199,487580.95
15200,705765.29
15201,613586.15
15202,780605.27
15203,790064.96
15204,639985.34
15205,402721.0
15206,623950.11
15207,608664.79
15208,774462.11
15209,245083.89
15210,528220.05
15211,317958.82
15212,634086.37
15213,258241.19
15214,444499.94
15215,688780.06
15216,576465.38
15217,454340.03
15218,503456.62
15219,450575.72
15220,694487.68
15221,792244.55
15222,262935.68
15223,691584.67
15224,766866.1
15225,640754.7
15226,464707.22
15227,483980.38
15228,599913.1
15229,670303.85
15230,611367.19
15231,295445.35
15232,503508.86
15233,501278.49
15234,603230.89
15235,373075.64
15236,552398.93
15237,608706.67
15238,485323.07
15239,492210.81
15240,780449.13
15241,426092.7
15242,370746.11
15243,320643.52
15244,366466.76
15245,595282.77
15246,271199.42
15247,313521.08
15248,308398.71
15249,614149.84
15250,531854.15
15251,718087.83
15252,623259.02
15253,434470.71
15254,253370.05
15255,527347.01
15256,723303.21
15257,319277.02
15258,307985.95
15259,299042.39
15260,740241.91
15261,548298.59
15262,746022.36
15263,668322.41
15264,760806.84
15265,772824.58
15266,327876.91
15267,574617.28
15268,353419.35
15269,694055.59
15270,529995.8
15271,260080.37
15272,717855.57
15273,358014.31
15274,260466.66
15275,457365.94
15276,446118.69
15277,301428.34
15278,768476.2
15279,617211.62
15280,359594.14
15281,751514.71
15282,260066.85
15283,293009.21
15284,727901.6
15285,554432.76
15286,634092.99
15287,602050.47
15288,608034.1
15289,291656.7
15290,381218.48
15291,660622.48
15292,693103.76
15293,349795.85
15294,283880.59
15295,327901.24
15296,409403.52
15297,471416.15
15298,525346.72
15299,419488.0
15300,534090.47
15301,496178.14
15302,763424.8
15303,761698.17
15304,749392.46
15305,284710.62
15306,662265.56
15307,245132.84
15308,635452.28
15309,713803.26
15310,673722.02
15311,651036.02
15312,449044.99
15313,626812.12
15314,648124.52
15315,662085.86
15316,252190.72
15317,581322.3
15318,346058.19
15319,396272.57
15320,514599.03
15321,648793.77
15322,316080.15
15323,777460.11
15324,698321.08
15325,379682.56
15326,505089.9
15327,387123.27
15328,498571.46
15329,458375.24
15330,425327.14
15331,278601.34
15332,487185.05
15333,671484.33
15334,280861.51
15335,604771.21
15336,350325.86
15337,341768.05
15338,751470.8
15339,567372.69
15340,511451.48
15341,593827.39
15342,270052.75
15343,579828.01
15344,458611.24
15345,372884.3
15346,386961.85
15347,369141.98
15348,252549.69
15349,783023.96
15350,284393.25
15351,675168.3
15352,788123.45
15353,755736.1
15354,342525.64
15355,760542.24
15356,461982.95
15357,532052.49
15358,585382.0
15359,633276.13
15360,565428.65
15361,389313.01
15362,798968.32
15363,405459.82
15364,612123.35
15365,445131.34
15366,523252.42
15367,613743.69
15368,363921.63
15369,481221.26
15370,501010.82
15371,371192.27
15372,792101.81
15373,440673.35
15374,797843.36
15375,268175.16
15376,486277.72
15377,561531.88
15378,707027.47
15379,348733.54
15380,389570.36
15381,626957.18
